Fuel _Type_Code,Station_Name,Street_Address,City,State,ZIP,Station_Phone,Access_Days_Time,Cards_Accepted,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,Geocode_Status,Latitude,Longitude,EV_Connector_Types,Country,Facility_Type,E85_Other_Ethanol_Blends
E85,BP - Brookings,2420 6th St,Brookings,SD,57006,605-692-6880,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,44.310603,-96.763221,,US,CONVENIENCE_STORE,"[""E40-Plus""]"
E85,C-Express,2303 6th Ave SE,Aberdeen,SD,57401,605-229-5482,"5:30am-1am M-F, 6am-1am Sat-Sun",A Cash Checks D M V Voyager Wright_Exp,,,,GPS,45.459417,-98.455047,,US,CONVENIENCE_STORE,"[""E30-E35""]"
E85,Mellette Travel Plaza,38620 South Dakota Highway 20,Mellette,SD,57461,605-887-3364,6am-10pm daily,A Cash Checks D M V Wright_Exp,,,,GPS,45.1573,-98.431897,,US,TRAVEL_CENTER,
E85,Cenex Ampride - W&H Co-op,1301 10th Ave N,Humboldt,IA,50548,515-604-6192,"5am-10pm M-Sat, 6am-10pm Sun",A Cash D M V Voyager Wright_Exp,,,,200-9,42.732542,-94.227487,,US,CONVENIENCE_STORE,"[""E15"", ""E30-E35""]"
ELEC,Burlington International Airport,1200 Airport Dr,South Burlington,VT,5403,802-863-2874  802-865-7571,24 hours daily; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,,2,,,GPS,44.469281,-73.154972,NEMA520,US,AIRPORT,
BD,BioFuel Oasis,1441 Ashby Ave,Berkeley,CA,94702,510-665-5509,"11am-7pm M-Sat, 12pm-4pm Sun; extended hours when using the Fueling Freedom card; visit biofueloasis.com for details; Also accepts Fueling Freedom card",M V,,,,200-9,37.853452,-122.279305,,US,CONVENIENCE_STORE,
ELEC,Rio Vista City Hall,1 Main St,Rio Vista,CA,94571,707-374-6451,24 hours daily,,,1,,GPS,38.15485,-121.69,J1772,US,MUNI_GOV,
ELEC,Fairfield City Hall,1000 Webster St,Fairfield,CA,94533,707-428-7414,24 hours daily,,,2,,200-8,38.25281,-122.044229,J1772,US,MUNI_GOV,
E85,Get N Go #2,1500 W 12th St,Sioux Falls,SD,57104,605-332-6668,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,43.544311,-96.747184,,US,CONVENIENCE_STORE,
E85,Get N Go #5,611 S Cliff Ave,Sioux Falls,SD,57104,605-334-8799,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,43.540539,-96.711735,,US,CONVENIENCE_STORE,
E85,Get N Go #12,1224 E 57th St,Sioux Falls,SD,57108,605-357-0880,6am-12am daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,43.500962,-96.708286,,US,CONVENIENCE_STORE,
E85,Get N Go #14,5100 S Louise Ave,Sioux Falls,SD,57108,605-362-0504,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,43.499307,-96.770227,,US,CONVENIENCE_STORE,
E85,Get N Go #15,6729 W 41st St,Sioux Falls,SD,57106,605-362-0435,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,43.51454,-96.81021,,US,CONVENIENCE_STORE,
E85,Get N Go #16,2401 S Louise Ave,Sioux Falls,SD,57106,605-362-5266,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,43.524515,-96.774568,,US,CONVENIENCE_STORE,
E85,Cenex - Farmers Union Supply Co,1615 N 6th St,Beatrice,NE,68310,402-223-2124,"5am-10pm M-F, 6am-10pm Sat, 8am-9pm Sun",A Cash Checks D FuelMan GasCard M V Voyager Wright_Exp,,,,200-9,40.282424,-96.747265,,US,CONVENIENCE_STORE,
E85,Phillips 66 - U-Stop,110 W O St,Lincoln,NE,68528,402-438-7878,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,40.814276,-96.720691,,US,CONVENIENCE_STORE,
E85,Airport Travel Center - Cenex,4707 E Highway 12,Aberdeen,SD,57401,605-725-9100,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,GPS,45.459039,-98.4244865,,US,TRAVEL_CENTER,
E85,DJ's Travel Center,457 Custer Ave NE,Huron,SD,57350,605-352-7435,"6am-11pm M-F, 7am-10pm Sat, 8am-10pm Sun",A Cash Checks D FuelMan GasCard M V Voyager Wright_Exp,,,,200-9,44.371888,-98.175122,,US,TRAVEL_CENTER,
E85,Cowboy Country Store,1619 N Harrison Ave,Pierre,SD,57501,605-224-6706,5am-11pm daily,A Cash Checks D FuelMan GasCard M V Voyager Wright_Exp,,,,GPS,44.37805,-100.316042,,US,CONVENIENCE_STORE,
E85,Canyon Lake Gas & Auto,3928 Canyon Lake Dr,Rapid City,SD,57702,605-343-3688,"6:30am-7pm M-F, 8am-5pm Sat",A Cash Checks D M V Voyager Wright_Exp,,,,200-9,44.066967,-103.285279,,US,GAS_STATION,"[""E30-E35""]"
E85,Appel's Quick Stop,23 W 7th Ave,Redfield,SD,57469,605-472-2626,6am-12am daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,44.87543,-98.519856,,US,CONVENIENCE_STORE,
E85,Holiday Stationstore #3548,1010 Central Ave NE,East Grand Forks,MN,56721,218-773-1933,"6am-11pm M-Sat, 6am-10pm Sun",A Cash Checks D FuelMan GasCard M V Voyager Wright_Exp,,,,200-9,47.935106,-97.019381,,US,CONVENIENCE_STORE,
E85,Hutchinson Co-op,1110 Highway 7 W,Hutchinson,MN,55350,320-234-0407,"6:30am-7:30pm M-F, 7am-5pm Sat, 10am-4pm Sun",A Cash Checks D M V Voyager Wright_Exp,,,,200-9,44.894193,-94.390271,,US,COOP,"[""E15"", ""E30-E35"", ""E40-Plus""]"
E85,Cenex - Paynesville Farmers Union Co-op Oil,419 E Hoffman St,Paynesville,MN,56362,320-243-3751,6am-9pm daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,45.380755,-94.708115,,US,CONVENIENCE_STORE,"[""E15"", ""E30-E35"", ""E40-Plus""]"
E85,Perham Oasis,43937 Fort Thunder Rd,Perham,MN,56573,218-346-7810 x3,24 hours daily,A Cash Checks D FuelMan GasCard M V Voyager Wright_Exp,,,,200-9,46.579101,-95.576231,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Qik-n-EZ #72,1609 N Main St,Normal,IL,61761,309-862-0200,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,40.530365,-88.996595,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Qik-n-EZ #52,301 S Poplar St,Pana,IL,62557,217-562-2044,5am-12am daily,A Cash Checks D Debit M V Voyager Wright_Exp,,,,200-9,39.386204,-89.081528,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Qik-n-EZ #55,1101 Stevenson Dr,Springfield,IL,62703,217-529-0002,24 hours daily,A Cash Checks D Debit FuelMan GasCard M V Voyager Wright_Exp,,,,200-9,39.757093,-89.640412,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Cenex - Farmers Co-op Oil Co,110 N Main St,Belview,MN,56214,507-938-3069,"6am-9pm M-Sat, 8am-6pm Sun",A Cash Checks D M V Voyager Wright_Exp,,,,GPS,44.605247,-95.329839,,US,CONVENIENCE_STORE,"[""E30-E35""]"
E85,Central Farmers Co-op,131 Nebraska St,Salem,SD,57058,605-425-2691,"8am-5:30pm M-F, 7:30am-12pm Sat",A Cash D M V Voyager Wright_Exp,,,,200-9,43.723819,-97.389343,,US,COOP,"[""E20-E25"", ""E30-E35""]"
E85,Kwik Trip #443,18290 Pilot Knob Rd,Farmington,MN,55024,651-463-8902,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,200-9,44.684312,-93.176157,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Kwik Trip #435,1075 W Frontage Rd,Owatonna,MN,55060,507-446-9576,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,200-9,44.095886,-93.253784,,US,CONVENIENCE_STORE,"[""E15""]"
BD,SeQuential Biofuels,86714 McVay Hwy,Eugene,OR,97405,541-736-5864,"6am-9pm M-F, 7am-9pm Sat-Sun",A Cash D M V,,,,200-9,44.018404,-123.026223,,US,CONVENIENCE_STORE,
E85,Holiday Stationstore #306,4167 Ball Rd NE,Blaine,MN,55014,763-785-4237,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-9,45.157352,-93.164039,,US,CONVENIENCE_STORE,
E85,SeQuential Biofuels,86714 McVay Hwy,Eugene,OR,97405,541-736-5864,"6am-9pm M-F, 7am-9pm Sat-Sun",A Cash D M V,,,,200-9,44.018404,-123.026223,,US,CONVENIENCE_STORE,
E85,Cenex - Petro Serve USA #65,102 S Langer,Casselton,ND,58012,701-347-4416,"5am-11pm M-Sat, 6am-9pm Sun",A Cash D M V Voyager Wright_Exp,,,,200-9,46.899404,-97.212563,,US,CONVENIENCE_STORE,"[""E30-E35""]"
E85,Cenex - Petro Serve USA #87,2921 N Broadway,Fargo,ND,58102,701-293-2089,"6am-11pm M-F, 7am-10pm Sat-Sun",A Cash D M V Voyager Wright_Exp,,,,200-9,46.914777,-96.78691,,US,CONVENIENCE_STORE,"[""E30-E35""]"
E85,Spinx #166,100 W Wade Hampton Blvd,Greer,SC,29650,864-877-1501,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-9,34.948657,-82.225209,,US,CONVENIENCE_STORE,
ELEC,Los Angeles International Airport (LAX) - Lot 1,1 World Way,Los Angeles,CA,90045,310-646-2911,24 hours daily; pay lot,,,20,,GPS,33.944761,-118.399767,J1772,US,AIRPORT,
E85,Donnelly Co-op,412 Atlantic Ave,Donnelly,MN,56235,320-246-3555,7:30am-5:30pm daily,A Cash D M V Voyager,,,,200-9,45.690934,-96.012578,,US,COOP,"[""E30-E35""]"
E85,Spinx #178,2 Tigerville Rd,Travelers Rest,SC,29690,864-610-9427,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-9,34.979913,-82.425596,,US,CONVENIENCE_STORE,
E85,Cork N Bottle,1500 Broadway St,Yankton,SD,57078,605-665-3881,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,GPS,42.88399457,-97.39667197,,US,CONVENIENCE_STORE,
E85,Casey's General Store,214 N State Rd 135,Trafalgar,IN,46181,317-878-2393,4am-10pm daily,A Cash Checks D Debit M V,,,,GPS,39.4162496,-86.1581345,,US,CONVENIENCE_STORE,
E85,Speedway,1435 Division St,Waite Park,MN,56387,1-800-643-1948,24 hours daily,A Cash Checks CREDIT D Debit M V Voyager Wright_Exp,,,,200-9,45.554057,-94.23602,,US,CONVENIENCE_STORE,
E85,Panhandle Co-op - Plaza Cenex,401 S Beltline Hwy,Scottsbluff,NE,69361,308-632-5302,6am-8pm daily,A Cash D M V,,,,GPS,41.85540632,-103.6699501,,US,COOP,
E85,Community Co-op Oil Co - Cenex,14583 US Highway 10 W,Lake Park,MN,56554,218-238-5130,"6am-9pm M-F, 7am-9pm Sat-Sun",A Cash D M V,,,,GPS,46.87636065,-96.10022888,,US,COOP,
E85,The Hometown Express,365 US Highway 6 E,Geneseo,IL,61254,309-944-5158,5am-10pm daily,A Cash D M V Voyager Wright_Exp,,,,200-8,41.4399,-90.15118,,US,CONVENIENCE_STORE,
E85,Speedway #1417,4032 US Highway 34,Oswego,IL,60543,630-551-3310,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-9,41.687679,-88.338486,,US,CONVENIENCE_STORE,
E85,Shell - Jiffi Stop #16,1401 N 24th St,Quincy,IL,62301,217-223-6381,5:30am-10pm daily,A Cash D M V Voyager Wright_Exp,,,,200-8,39.94819,-91.37785,,US,CONVENIENCE_STORE,
E85,Citgo - Bittersweet Bell-Mart,12495 McKinley Hwy,Mishawaka,IN,46545,574-252-5102,4:30am-11pm daily,A Cash D Debit M V Voyager Wright_Exp,,,,200-9,41.685464,-86.109292,,US,CONVENIENCE_STORE,
E85,BP - Amoco Food Shop,1331 Minnesota Ave,Benson,MN,56215,320-843-2160,6am-10pm daily,A Cash D M V Wright_Exp,,,,200-9,45.310269,-95.603799,,US,CONVENIENCE_STORE,
E85,Farmers Co-op Oil Co,461 2nd Ave W,Echo,MN,56237,507-925-4116,5am-5pm daily,A Cash D M V,,,,200-8,44.616776,-95.418144,,US,COOP,"[""E15"", ""E30-E35""]"
E85,Farmers Co-op Oil Co,215 Central Ave S,Elbow Lake,MN,56531,218-685-4491,"7am-7pm M-F, 7am-8pm Sat, 9am-2pm Sun",A Cash Checks D M V Voyager Wright_Exp,,,,200-9,45.989979,-95.975744,,US,COOP,"[""E20-E25"", ""E30-E35"", ""E40-Plus""]"
E85,Hancock Co-op,560 6th St,Hancock,MN,56244,320-392-5238,5am-10pm daily,A Cash D M V,,,,200-8,45.497892,-95.795363,,US,COOP,"[""E15"", ""E20-E25"", ""E30-E35"", ""E40-Plus""]"
E85,Cenex Ampride - Fort Dodge,3243 5th Ave S,Fort Dodge,IA,50501,515-573-7512,5am-10pm daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,200-9,42.500834,-94.148353,,US,CONVENIENCE_STORE,"[""E15"", ""E30-E35""]"
E85,Linn Co-op Oil Co,335 35th St,Marion,IA,52302,319-377-7351,7am-7pm daily,A Cash D M V Voyager Wright_Exp,,,,200-9,42.030244,-91.572888,,US,COOP,"[""E15""]"
E85,Five Star Co-op,1949 N Linn Ave,New Hampton,IA,50659,641-394-3052,"7am-6pm M-F, 7am-2pm Sat",A Cash D M V Wright_Exp,,,,200-9,43.07592,-92.318798,,US,COOP,"[""E15"", ""E30-E35""]"
E85,Fast Stop Express - Agriland FS,2305 Highway 23,Oskaloosa,IA,52577,641-673-8659,24 hours daily; Also accepts Agriland Fast Stop card - contact station for arrangements,A D M Proprietor V Voyager Wright_Exp,,,,200-9,41.280273,-92.62091,,US,STANDALONE_STATION,"[""E15"", ""E30-E35""]"
E85,Qik-n-EZ #57,103 Comfort Dr,Jacksonville,IL,62650,217-243-3400,5am-1am daily,A Cash D Debit M V Voyager Wright_Exp,,,,200-9,39.691765,-90.229191,,US,CONVENIENCE_STORE,"[""E15""]"
E85,BC's Truck Plaza Ampride C-Store,506 Highway 59 N,Denison,IA,51442,712-263-9371,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-9,42.023854,-95.371344,,US,CONVENIENCE_STORE,"[""E15"", ""E30-E35""]"
E85,Riverside Sinclair,102 Central Ave,Estherville,IA,51334,712-362-3857,24 hours daily,A D M V Voyager Wright_Exp,,,,200-9,43.401195,-94.842552,,US,STANDALONE_STATION,"[""E20-E25"", ""E30-E35""]"
E85,Hy-Vee,665 S 51st St,West Des Moines,IA,50265,515-225-2937,5am-11pm daily,A Cash D FleetOne M V Voyager Wright_Exp,,,,200-9,41.559763,-93.773744,,US,CONVENIENCE_STORE,"[""E15"", ""E30-E35""]"
E85,Thorntons #125,2800 Ogden Ave,Aurora,IL,60504,630-820-6468,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-9,41.741088,-88.246494,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Max Fuel #6,2103 Fort Campbell Blvd,Hopkinsville,KY,42240,270-886-3266,5:30am-10pm daily,A Cash D M V Voyager Wright_Exp,,,,200-9,36.853377,-87.48893,,US,CONVENIENCE_STORE,
E85,Badger State Ethanol Smart Station,1637 4th Ave W,Monroe,WI,53566,608-329-3900,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-8,42.5946,-89.66218,,US,CONVENIENCE_STORE,"[""E15"", ""E20-E25"", ""E30-E35""]"
E85,Speedway #1419,15060 S Bell Rd,Homer Glen,IL,60491,708-301-2388,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-9,41.614843,-87.931122,,US,CONVENIENCE_STORE,
E85,Piatt Service Co,427 W Marion,Monticello,IL,61856,217-762-2133,24 hours daily,A D Debit M V Wright_Exp,,,,200-9,40.023427,-88.575339,,US,STANDALONE_STATION,"[""E15"", ""E40-Plus""]"
E85,FS Fast Stop Express,1601 1st Ave,Silvis,IL,61282,309-792-0636,7am-4:30pm daily,A D M V Voyager Wright_Exp,,,,200-8,41.51064,-90.40627,,US,STANDALONE_STATION,"[""E15"", ""E30-E35""]"
E85,Cenex C-Store,103 Babcock Ave,Raymond,MN,56282,320-967-4274,6am-10pm daily,A Cash CREDIT D Debit M V,,,,200-9,45.015205,-95.239471,,US,CONVENIENCE_STORE,"[""E20-E25"", ""E30-E35"", ""E40-Plus""]"
E85,Chuck Spaeth Ford,900 3rd Ave SW,Sleepy Eye,MN,56085,507-794-3673,24 hours daily,A D M V,,,,200-9,44.288553,-94.726477,,US,CAR_DEALER,
E85,Circle K- Gas City,2275 Buffalo Soldier Trail,Sierra Vista,AZ,85635,520-458-2722,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-8,31.52803,-110.28993,,US,CONVENIENCE_STORE,
E85,Fuel Time - Cardtrol,203 Saints Ave,St. Ansgar,IA,50472,641-713-4460,24 hours daily,A D M V,,,,GPS,43.378656,-92.916397,,US,STANDALONE_STATION,"[""E15"", ""E30-E35""]"
E85,Cenex - Plainview - High Plains,445 N Wabasha,Plainview,MN,55964,507-534-2144,5:30am-11pm daily,A Cash D M V,,,,200-9,44.169585,-92.165064,,US,CONVENIENCE_STORE,"[""E15"", ""E30-E35""]"
E85,Phillips - Gas N Goodies,1106 S 5th St,Aberdeen,SD,57401,605-226-1944,"6am-11pm M-Sat, 7am-11pm Sun",A Cash D M V Voyager Wright_Exp,,,,200-9,45.453339,-98.495964,,US,COOP,
E85,Petro Serve USA,2470 Paul Bunyan Dr NW,Bemidji,MN,56601,218-751-9003,24 hours daily,A Cash D M V,,,,200-9,47.496494,-94.916785,,US,CONVENIENCE_STORE,
E85,The Store,1505 W McMillian St,Marshfield,WI,54449,715-486-1904,5am-12am daily,A Cash D M V Voyager Wright_Exp,,,,200-8,44.685831,-90.194637,,US,CONVENIENCE_STORE,
E85,Gallahan Irish Market,903 W Main St,Peru,IN,46970,765-473-4657,4am-10pm daily,A Cash D Debit M V Wright_Exp,,,,200-8,40.7445,-86.09394,,US,CONVENIENCE_STORE,
E85,Fast Stop Travel Center,4 Corvette Dr,Litchfield,IL,62056,217-324-7114,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,200-8,39.17685,-89.67478,,US,TRAVEL_CENTER,"[""E15""]"
E85,Highland Travel Plaza,2160 Highland Way,Mitchell,SD,57301,605-995-5091,"6am-11pm Sun-Th, 6am-12am F-Sat",A Cash D M V Voyager Wright_Exp,,,,200-9,43.6898,-98.00854,,US,TRAVEL_CENTER,"[""E30-E35""]"
E85,Cenex Oil Co,2030 Lazelle St,Sturgis,SD,57785,605-347-3305,6am-9pm daily,A Cash D M V Voyager Wright_Exp,,,,200-9,44.416389,-103.525055,,US,CONVENIENCE_STORE,"[""E30-E35""]"
E85,Sunnybrook Mobil Mart,4380 Kenowa Ave SW,Grandville,MI,49418,616-457-5830,24 hours daily,A Cash Checks D FuelMan M V Voyager Wright_Exp,,,,200-9,42.885712,-85.781769,,US,CONVENIENCE_STORE,
E85,H-E-B #476,500 Canyon Ridge Dr,Austin,TX,78753,512-973-8143,6am-10pm daily,A Cash D M V,,,,200-9,30.405517,-97.671997,,US,GROCERY,
E85,H-E-B #477,15300 S I-35,Buda,TX,78610,512-312-1615,7am-10pm daily,A Cash D M V,,,,GPS,30.08711,-97.8206,,US,GROCERY,
E85,Kroger Fuel Center #374,8550 Highway 6 N,Houston,TX,77095,281-463-4573,6:30am-10pm daily,A Cash D M V Voyager Wright_Exp,,,,200-8,29.90153,-95.63154,,US,GROCERY,
E85,Kroger #577,7505 N MacArthur Blvd,Irving,TX,75063,972-831-8357,7am-10pm daily,A Cash D M V Wright_Exp,,,,200-9,32.908539,-96.960994,,US,GROCERY,
E85,H-E-B #581,2511 Trimmier Rd,Killeen,TX,76542,254-526-9674,6am-10pm daily,A Cash D M V,,,,200-9,31.09186,-97.736095,,US,GROCERY,
E85,H-E-B #415,17460 IH-35 N,Schertz,TX,78154,210-651-5105,6am-12am daily,A Cash D M V,,,,GPS,29.59841,-98.2779,,US,GROCERY,
E85,Pacific Pride,1980 Terminal Dr,Richland,WA,99354,509-547-3326,24 hours daily,PacificPride Voyager Wright_Exp,,,,200-9,46.300162,-119.298836,,US,STANDALONE_STATION,
E85,Kwik Trip #455,100 W 9th St N,Ladysmith,WI,54848,715-532-3117,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,GPS,45.4641585,-91.1111437,,US,CONVENIENCE_STORE,
E85,Kwik Trip #440,500 Cherry St,Mosinee,WI,54455,715-693-1380,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks CREDIT D M V Voyager Wright_Exp,,,,200-9,44.786945,-89.685371,,US,CONVENIENCE_STORE,
E85,Sunoco - Circle A Mart #111,1921 S Lube Way,Jasper,IN,47546,812-634-7827,24 hours daily,A Cash Comdata D EFS M TCH Tchek V Voyager Wright_Exp,,,,200-8,38.36439,-86.94073,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Mussers Service LLC,106 S Main St,Nashville,MI,49073,517-852-9446,5am-5pm M-F,Cash M V,,,,200-9,42.60305,-85.093927,,US,GAS_STATION,"[""E30-E35""]"
E85,Co-Op Elevator Co,4644 Ruth Rd,Ruth,MI,48470,989-864-3391 x2,"7am-5pm M-F, 7am-12pm Sat",A Cash Checks D M V Voyager,,,,200-9,43.71109,-82.7409,,US,COOP,
E85,East Central Iowa Co-op,1144 Highway 63 N,Hudson,IA,50643,319-988-4511,24 hours daily,A D M V Voyager Wright_Exp,,,,200-8,42.41192,-92.450129,,US,COOP,
E85,Country Line Mart,609 E Broadway,Keota,IA,52248,641-636-2412,"6am-9pm M-Th, 6am-10pm F-Sat, 8am-4pm Sun",A Cash D FleetOne M V Voyager Wright_Exp,,,,200-9,41.364244,-91.947084,,US,CONVENIENCE_STORE,
E85,Blick & Blick Oil Inc,203 SE 5th Ave,Aledo,IL,61231,309-582-2012,7am-5pm daily,Cash D M V,,,,200-9,41.200666,-90.74496,,US,FUEL_RESELLER,
E85,Meijer Gas #129,5349 Pike Plaza Rd,Indianapolis,IN,46254,317-387-2429,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-8,39.829883,-86.253391,,US,CONVENIENCE_STORE,
E85,Kroger Fuel Center #460,4038 Old Denton Rd,Carrollton,TX,75007,972-512-3356,6am-10pm daily,A Cash D M V Voyager Wright_Exp,,,,200-8,33.01967,-96.9133,,US,GROCERY,
E85,Kroger Fuel Center #366,12434 Tomball Pkwy,Houston,TX,77086,281-272-0005,7am-10pm daily,A Cash D M V,,,,200-8,29.910386,-95.478687,,US,GROCERY,
E85,Kroger Fuel Center #343,8323 Broadway,Pearland,TX,77581,281-997-6400,6am-10pm daily,A Cash D M V Voyager Wright_Exp,,,,200-9,29.56012,-95.348747,,US,GROCERY,
E85,Kroger Fuel Center #598,9700 Coit Rd,Plano,TX,75025,972-377-7796,6am-10pm daily,A Cash D M V Voyager Wright_Exp,,,,200-9,33.109871,-96.766536,,US,GROCERY,
BD,John Ray & Sons,2900 6th Ave,Troy,NY,12180,518-272-4432,"7am-5pm M-F, 8am-12pm Sat",A Cash D M V,,,,200-9,42.745934,-73.681895,,US,STANDALONE_STATION,
E85,Sheetz Store #376,1000 Clairton Blvd,Pittsburgh,PA,15025,412-460-0152,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,200-9,40.320439,-79.941912,,US,CONVENIENCE_STORE,
E85,Ampride,2700 Plum Creek Pkwy,Lexington,NE,68850,308-324-8003,6am-10pm daily,A Cash D M V Wright_Exp,,,,GPS,40.74814649,-99.73954342,,US,CONVENIENCE_STORE,"[""E15"", ""E30-E35""]"
E85,Trotter's Whoa & Go,1111 S 2nd St,Ord,NE,68862,308-728-7877,6am-12am daily,A Cash D M V Voyager Wright_Exp,,,,GPS,41.594261,-98.916431,,US,CONVENIENCE_STORE,"[""E20-E25""]"
E85,Kwik Trip #740,261 E Main St,Hortonville,WI,54944,920-779-6151,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,200-9,44.335898,-88.630942,,US,CONVENIENCE_STORE,
E85,Kwik Trip #331,3030 Plover Rd,Wisconsin Rapids,WI,54494,715-421-0387,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,200-9,44.406494,-89.789001,,US,CONVENIENCE_STORE,
E85,Lakeside Ampride - Farm Service Co,4040 S Expy,Council Bluffs,IA,51503,712-366-1132,"6am-10pm M-Sat, 7am-10pm Sun",A Cash D FuelMan M V Voyager Wright_Exp,,,,GPS,41.220192,-95.851669,,US,CONVENIENCE_STORE,"[""E40-Plus""]"
E85,Meijer Gas #237,29585 Mound Rd,Warren,MI,48092,586-573-2929,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,42.511233,-83.047217,,US,CONVENIENCE_STORE,
E85,Casey's General Store,406 Highway 3,Marcus,IA,51035,712-376-2402,5am-11pm daily,A Cash D Debit M V Voyager Wright_Exp,,,,200-9,42.807127,-95.798592,,US,CONVENIENCE_STORE,
E85,Carroll Service Co,505 W Illinois Route 64,Lanark,IL,61046,815-493-2478,7:30am-5pm M-F,A Cash D M V,,,,GPS,42.09564674,-89.83950848,,US,GAS_STATION,
E85,76th Street Truck Stop - J&H Family Stores,460 76th St SW,Byron Center,MI,49315,616-455-3600,24 hours daily,A Cash Comdata D FuelMan M V Voyager Wright_Exp,,,,GPS,42.825953,-85.674869,,US,TRUCK_STOP,
E85,Meijer Gas #36,5500 Clyde Park SW,Wyoming,MI,49509,616-530-7129,24 hours daily,A Cash Checks D M V Voyager Wright_Exp,,,,200-9,42.864034,-85.681724,,US,CONVENIENCE_STORE,
E85,Cruizers #20,1914 Sedwick Rd,Durham,NC,27713,919-806-3458,6am-11pm daily,A Cash D M V Voyager Wright_Exp,,,,200-8,35.88855,-78.89606,,US,CONVENIENCE_STORE,
E85,Cenex - Prairie Lakes Co-op,705 7th St E,Starbuck,MN,56381,320-239-2263,7am-7pm daily,A Cash D M V,,,,200-9,45.614092,-95.522093,,US,CONVENIENCE_STORE,
E85,Kwik Trip #414,101 Schumann Dr NW,Stewartville,MN,55976,507-533-8835,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,200-9,43.877225,-92.48961,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Casey's General Store,302 N 5th Ave E,Truman,MN,56088,507-776-3300,24 hours daily,A Cash CREDIT D Debit M V Voyager Wright_Exp,,,,200-9,43.830125,-94.427175,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Kwik Trip #843,106 Hiawatha Dr,Wabasha,MN,55981,651-565-4543,24 hours daily,A ANDROID_PAY APPLE_PAY Cash Checks Comdata CREDIT D EFS FleetOne FuelMan M TCH Tchek V Voyager Wright_Exp,,,,GPS,44.37877938,-92.03442592,,US,CONVENIENCE_STORE,"[""E15""]"
E85,Jack's Standard,241 Service Rd N,Watkins,MN,55389,320-764-5345,3:30am-10pm daily,A Cash D M V,,,,GPS,45.310959,-94.409523,,US,CONVENIENCE_STORE,
